Entity,Code,Day,"Cumulative excess deaths per 100,000 people (central estimate)","Cumulative excess deaths per 100,000 people (95% CI, lower bound)","Cumulative excess deaths per 100,000 people (95% CI, upper bound)","Total confirmed deaths due to COVID-19 per 100,000 people"
Albania,ALB,2022-09-05,621.93353,621.93353,621.93353,126.71456
Albania,ALB,2022-09-12,620.10034,620.10034,620.10034,126.74993
Albania,ALB,2022-09-19,618.2672,618.2672,618.2672,126.82066
Albania,ALB,2022-09-26,616.4341,616.4341,616.4341,126.92676
Albania,ALB,2022-10-03,616.81,616.81,616.81,126.92676
Albania,ALB,2022-10-10,617.1859,617.1859,617.1859,126.92676
Albania,ALB,2022-10-17,617.5618,617.5618,617.5618,126.99749
Albania,ALB,2022-10-24,617.9377,617.9377,617.9377,127.03285
Albania,ALB,2022-10-31,618.3136,618.3136,618.3136,127.06822
Albania,ALB,2022-11-07,617.9056,617.9056,617.9056,127.06822
Albania,ALB,2022-11-14,617.4976,617.4976,617.4976,127.103584
Albania,ALB,2022-11-21,617.0896,617.0896,617.0896,127.103584
Albania,ALB,2022-11-28,616.6816,616.6816,616.6816,127.103584
Albania,ALB,2022-12-05,613.3077,613.3077,613.3077,127.103584
Albania,ALB,2022-12-12,609.93384,609.93384,609.93384,127.103584
Albania,ALB,2022-12-19,606.55994,606.55994,606.55994,127.103584
Albania,ALB,2022-12-26,603.1861,603.1861,603.1861,127.17432
Albania,ALB,2023-01-02,601.6367,601.6367,601.6367,127.17432
Albania,ALB,2023-01-09,600.08734,600.08734,600.08734,127.17432
Albania,ALB,2023-01-16,598.53796,598.53796,598.53796,127.17432
Albania,ALB,2023-01-23,596.9886,596.9886,596.9886,127.17432
Albania,ALB,2023-01-30,595.4392,595.4392,595.4392,127.17432
Albania,ALB,2023-02-06,595.20917,595.20917,595.20917,127.17432
Albania,ALB,2023-02-13,594.9791,594.9791,594.9791,127.17432
Albania,ALB,2023-02-20,594.7491,594.7491,594.7491,127.20968
Albania,ALB,2023-02-27,594.51904,594.51904,594.51904,127.24505
Albania,ALB,2023-03-06,591.16565,591.16565,591.16565,127.28041
Albania,ALB,2023-03-13,587.8123,587.8123,587.8123,127.31577
Albania,ALB,2023-03-20,584.459,584.459,584.459,127.35114
Albania,ALB,2023-03-27,581.1056,581.1056,581.1056,127.35114
Albania,ALB,2023-04-03,580.8298,580.8298,580.8298,127.421875
Albania,ALB,2023-04-10,580.55396,580.55396,580.55396,127.45724
Albania,ALB,2023-04-17,580.2781,580.2781,580.2781,127.45724
Albania,ALB,2023-04-24,580.00226,580.00226,580.00226,127.45724
Albania,ALB,2023-05-01,580.27313,580.27313,580.27313,127.45724
Albania,ALB,2023-05-08,580.54407,580.54407,580.54407,127.45724
Albania,ALB,2023-05-15,580.81494,580.81494,580.81494,127.45724
Albania,ALB,2023-05-22,581.0859,581.0859,581.0859,127.45724
Albania,ALB,2023-05-29,581.35675,581.35675,581.35675,127.45724
Albania,ALB,2023-06-05,579.1764,579.1764,579.1764,127.45724
Albania,ALB,2023-06-12,576.996,576.996,576.996,127.45724
Albania,ALB,2023-06-19,574.8156,574.8156,574.8156,127.45724
Albania,ALB,2023-06-26,572.6352,572.6352,572.6352,127.45724
Albania,ALB,2023-07-03,574.87476,574.87476,574.87476,127.45724
Albania,ALB,2023-07-10,577.11426,577.11426,577.11426,127.45724
Albania,ALB,2023-07-17,579.3538,579.3538,579.3538,127.45724
Albania,ALB,2023-07-24,581.5933,581.5933,581.5933,127.45724
Albania,ALB,2023-07-31,583.8329,583.8329,583.8329,127.45724
Albania,ALB,2023-08-07,584.19434,584.19434,584.19434,127.45724
Albania,ALB,2023-08-14,584.55585,584.55585,584.55585,127.45724
Albania,ALB,2023-08-21,584.9173,584.9173,584.9173,127.45724
Albania,ALB,2023-08-28,585.27875,585.27875,585.27875,127.45724
Albania,ALB,2023-09-04,583.8684,583.8684,583.8684,127.45724
Albania,ALB,2023-09-11,582.45807,582.45807,582.45807,127.45724
Albania,ALB,2023-09-18,581.04767,581.04767,581.04767,127.45724
Albania,ALB,2023-09-25,579.6373,579.6373,579.6373,127.45724
Albania,ALB,2023-10-02,580.0751,580.0751,580.0751,127.45724
Albania,ALB,2023-10-09,580.5128,580.5128,580.5128,127.45724
Albania,ALB,2023-10-16,580.9505,580.9505,580.9505,127.45724
Albania,ALB,2023-10-23,581.38824,581.38824,581.38824,127.45724
Albania,ALB,2023-10-30,581.826,581.826,581.826,127.45724
Albania,ALB,2023-11-06,581.4139,581.4139,581.4139,127.45724
Albania,ALB,2023-11-13,581.0018,581.0018,581.0018,127.45724
Albania,ALB,2023-11-20,580.58966,580.58966,580.58966,127.45724
Albania,ALB,2023-11-27,580.17755,580.17755,580.17755,127.45724
Albania,ALB,2023-12-04,576.1823,576.1823,576.1823,127.45724
Albania,ALB,2023-12-11,572.187,572.187,572.187,127.45724
Albania,ALB,2023-12-18,568.1918,568.1918,568.1918,127.45724
Albania,ALB,2023-12-25,564.1965,564.1965,564.1965,127.45724
Albania,ALB,2024-01-01,563.84296,562.3406,565.43787,127.45724
Albania,ALB,2024-01-08,563.2029,560.57465,566.35284,127.45724
Albania,ALB,2024-01-15,562.45844,558.84357,567.29816,127.45724
Albania,ALB,2024-01-22,561.3115,556.90906,568.0599,127.49261
Albania,ALB,2024-01-29,560.3043,554.92413,568.48975,127.49261
Albania,ALB,2024-02-05,560.0355,553.1692,569.1525,127.49261
Albania,ALB,2024-02-12,559.4836,551.0337,570.0975,127.49261
Albania,ALB,2024-02-19,558.9382,549.0487,571.0396,127.49261
Albania,ALB,2024-02-26,557.886,546.72424,571.98584,127.49261
Albania,ALB,2024-03-04,556.8826,544.7148,572.93085,127.49261
Albania,ALB,2024-03-11,556.3516,542.7392,573.87585,127.49261
Albania,ALB,2024-03-18,555.81696,540.6397,574.72546,127.49261
Albania,ALB,2024-03-25,555.2948,538.6195,575.62994,127.49261
Albania,ALB,2024-04-01,554.5472,536.8787,576.43896,127.49261
Albania,ALB,2024-04-08,554.3522,535.3761,577.25323,127.49261
Albania,ALB,2024-04-15,553.8628,533.4506,577.9836,127.49261
Albania,ALB,2024-04-22,553.4033,531.0334,578.7138,127.49261
Albania,ALB,2024-04-29,553.05676,529.68414,579.34973,127.49261
Albania,ALB,2024-05-06,553.01886,527.988,580.39575,127.49261
Albania,ALB,2024-05-13,552.18774,526.53485,581.50604,127.49261
Albania,ALB,2024-05-20,551.7877,524.8198,582.6739,127.49261
Albania,ALB,2024-05-27,551.4776,522.99396,583.7161,127.49261
Albania,ALB,2024-06-03,550.7334,522.42096,583.65625,127.49261
Albania,ALB,2024-06-10,550.13654,521.5817,584.01825,127.49261
Albania,ALB,2024-06-17,550.91364,520.8726,584.6845,127.49261
Algeria,DZA,2020-01-06,0.0,0.0,0.0,0.0
Algeria,DZA,2020-01-13,0.0,0.0,0.0,0.0
Algeria,DZA,2020-01-20,0.0,0.0,0.0,0.0
Algeria,DZA,2020-01-27,-0.0875255,-0.0875255,-0.0875255,0.0
Algeria,DZA,2020-02-03,-0.2471229,-0.2471229,-0.2471229,0.0
Algeria,DZA,2020-02-10,-0.40672028,-0.40672028,-0.40672028,0.0
Algeria,DZA,2020-02-17,-0.5663177,-0.5663177,-0.5663177,0.0
Algeria,DZA,2020-02-24,-0.7259151,-0.7259151,-0.7259151,0.0
Algeria,DZA,2020-03-02,-0.6126308,-0.6126308,-0.6126308,0.0
Algeria,DZA,2020-03-09,-0.4993465,-0.4993465,-0.4993465,0.0
Algeria,DZA,2020-03-16,-0.3860622,-0.3860622,-0.3860622,0.0
Algeria,DZA,2020-03-23,-0.27277792,-0.27277792,-0.27277792,0.0
Algeria,DZA,2020-03-30,-0.15949363,-0.15949363,-0.15949363,0.065966845
Algeria,DZA,2020-04-06,0.02161406,0.02161406,0.02161406,0.28585634
Algeria,DZA,2020-04-13,0.20272174,0.20272174,0.20272174,0.60689497
Algeria,DZA,2020-04-20,0.3838294,0.3838294,0.3838294,0.8091933
Algeria,DZA,2020-04-27,0.5649371,0.5649371,0.5649371,0.91474026
Algeria,DZA,2020-05-04,0.6460375,0.6460375,0.6460375,1.002696
Algeria,DZA,2020-05-11,0.72713786,0.72713786,0.72713786,1.0796573
Algeria,DZA,2020-05-18,0.80823827,0.80823827,0.80823827,1.1852043
Algeria,DZA,2020-05-25,0.8893387,0.8893387,0.8893387,1.2951491
Algeria,DZA,2020-06-01,2.865399,2.865399,2.865399,1.4138894
Algeria,DZA,2020-06-08,4.8414593,4.8414593,4.8414593,1.5282319
Algeria,DZA,2020-06-15,6.8175197,6.8175197,6.8175197,1.6447734
Algeria,DZA,2020-06-22,8.79358,8.79358,8.79358,1.8140882
Algeria,DZA,2020-06-29,10.76964,10.76964,10.76964,1.9350275
Algeria,DZA,2020-07-06,19.359362,19.359362,19.359362,2.0537677
Algeria,DZA,2020-07-13,27.949081,27.949081,27.949081,2.1813037
Algeria,DZA,2020-07-20,36.538803,36.538803,36.538803,2.322033
Algeria,DZA,2020-07-27,45.12852,45.12852,45.12852,2.4935467
Algeria,DZA,2020-08-03,49.317295,49.317295,49.317295,2.6628616
Algeria,DZA,2020-08-10,53.50607,53.50607,53.50607,2.8167844
Algeria,DZA,2020-08-17,57.69484,57.69484,57.69484,2.9641101
Algeria,DZA,2020-08-24,61.883614,61.883614,61.883614,3.1048396
Algeria,DZA,2020-08-31,66.07239,66.07239,66.07239,3.2741544
Algeria,DZA,2020-09-07,67.59431,67.59431,67.59431,3.4016902
Algeria,DZA,2020-09-14,69.116234,69.116234,69.116234,3.5248284
Algeria,DZA,2020-09-21,70.63816,70.63816,70.63816,3.6567621
Algeria,DZA,2020-09-28,72.16008,72.16008,72.16008,3.7579112
Algeria,DZA,2020-10-05,73.94369,73.94369,73.94369,3.8612592
Algeria,DZA,2020-10-12,75.727295,75.727295,75.727295,3.9470162
Algeria,DZA,2020-10-19,77.510895,77.510895,77.510895,4.0591598
Algeria,DZA,2020-10-26,79.2945,79.2945,79.2945,4.1713033
Algeria,DZA,2020-11-02,84.89424,84.89424,84.89424,4.3186293
Algeria,DZA,2020-11-09,90.49398,90.49398,90.49398,4.4769497
Algeria,DZA,2020-11-16,96.09373,96.09373,96.09373,4.703436
Algeria,DZA,2020-11-23,101.69347,101.69347,101.69347,4.9651046
Algeria,DZA,2020-11-30,107.293205,107.293205,107.293205,5.2619553
Algeria,DZA,2020-12-07,109.831726,109.831726,109.831726,5.499436
Algeria,DZA,2020-12-14,112.37025,112.37025,112.37025,5.6819444
Algeria,DZA,2020-12-21,114.90876,114.90876,114.90876,5.8468614
Algeria,DZA,2020-12-28,117.44728,117.44728,117.44728,5.9853916
Algeria,DZA,2021-01-04,119.66708,117.67906,120.41639,6.08874
Algeria,DZA,2021-01-11,121.710976,117.7765,123.316956,6.163502
Algeria,DZA,2021-01-18,123.65859,117.89316,126.37919,6.2250714
Algeria,DZA,2021-01-25,125.476524,118.026566,129.20851,6.291038
Algeria,DZA,2021-02-01,126.94791,118.12955,131.7731,6.350408
Algeria,DZA,2021-02-08,127.76368,118.109856,133.66101,6.400983
Algeria,DZA,2021-02-15,128.87233,118.041664,135.27939,6.4537563
Algeria,DZA,2021-02-22,129.9572,117.94885,137.34628,6.504331
Algeria,DZA,2021-03-01,130.97087,117.913574,139.26353,6.5505075
Algeria,DZA,2021-03-08,131.93451,117.80195,140.95496,6.6186733
Algeria,DZA,2021-03-15,133.06041,117.451454,142.86171,6.671447
Algeria,DZA,2021-03-22,134.19098,117.300156,144.84912,6.7176237
Algeria,DZA,2021-03-29,135.31029,117.05483,147.11807,6.7659993
Algeria,DZA,2021-04-05,136.7517,116.66626,149.89433,6.820972
Algeria,DZA,2021-04-12,138.22028,116.85579,152.30933,6.8737454
Algeria,DZA,2021-04-19,139.7023,117.06517,155.16309,6.9309163
Algeria,DZA,2021-04-26,141.53278,116.97096,158.54378,7.032066
Algeria,DZA,2021-05-03,143.53276,116.66392,162.00533,7.170596
Algeria,DZA,2021-05-10,145.4998,116.35687,165.02695,7.30253
Algeria,DZA,2021-05-17,146.94969,115.94547,166.56366,7.40148
Algeria,DZA,2021-05-24,148.3583,115.53931,168.41937,7.50043
Algeria,DZA,2021-05-31,149.73619,115.26751,170.57707,7.608176
Algeria,DZA,2021-06-07,151.11331,115.30685,173.60852,7.718121
Algeria,DZA,2021-06-14,153.0359,115.92241,176.75835,7.8390603
Algeria,DZA,2021-06-21,154.9982,116.781395,179.55753,7.968795
Algeria,DZA,2021-06-28,157.26768,117.340355,183.32744,8.102927
Algeria,DZA,2021-07-05,159.76283,117.96187,187.62645,8.234861
Algeria,DZA,2021-07-12,162.00269,118.49991,190.07825,8.408574
Algeria,DZA,2021-07-19,164.31592,118.47096,193.88698,8.624065
Algeria,DZA,2021-07-26,166.49866,118.75991,198.2708,8.887933
Algeria,DZA,2021-08-02,169.13217,119.20717,203.7571,9.354098
Algeria,DZA,2021-08-09,171.74934,119.47864,208.4392,9.939005
Algeria,DZA,2021-08-16,174.52238,119.564545,213.25836,10.479933
Algeria,DZA,2021-08-23,176.86513,119.981636,217.91844,10.959291
Algeria,DZA,2021-08-30,179.05733,120.49403,222.21997,11.388077
Algeria,DZA,2021-09-06,181.07718,121.16467,225.88663,11.871833
Algeria,DZA,2021-09-13,182.95927,121.7488,229.58408,12.2214575
Algeria,DZA,2021-09-20,184.76155,121.98175,232.1358,12.467733
Algeria,DZA,2021-09-27,186.5356,122.12181,233.9108,12.681026
Algeria,DZA,2021-10-04,187.89854,122.321915,235.22328,12.795369
Algeria,DZA,2021-10-11,188.99808,122.69899,236.34032,12.863535
Algeria,DZA,2021-10-18,190.16249,123.06182,237.49304,12.907513
Algeria,DZA,2021-10-25,191.32478,123.51531,239.7738,12.942695
Algeria,DZA,2021-11-01,192.31267,123.773834,241.8464,13.01306
Algeria,DZA,2021-11-08,193.35599,123.992096,244.00383,13.063634
Algeria,DZA,2021-11-15,194.32579,124.25639,246.46057,13.142795
Algeria,DZA,2021-11-22,195.26111,124.56343,248.87082,13.23075
Algeria,DZA,2021-11-29,196.09636,124.88482,251.22824,13.307712
Algeria,DZA,2021-12-06,196.6925,124.89972,253.74898,13.404463
Algeria,DZA,2021-12-13,197.32611,124.881165,256.21146,13.494617
Algeria,DZA,2021-12-20,198.017,124.82374,258.68323,13.58917
Algeria,DZA,2021-12-27,198.6945,122.2389,260.501,13.696916
Algeria,DZA,2022-01-03,199.7216,122.53532,263.13214,13.817855
Algeria,DZA,2022-01-10,200.59302,122.698944,266.03336,13.919004
Algeria,DZA,2022-01-17,201.911,122.89603,271.13364,14.081722
Algeria,DZA,2022-01-24,203.19197,123.548676,277.55228,14.251038
Algeria,DZA,2022-01-31,204.49269,124.32393,283.02432,14.413755
Algeria,DZA,2022-02-07,205.7529,124.8821,288.03943,14.600661
Algeria,DZA,2022-02-14,207.12556,124.98904,292.3501,14.765579
Algeria,DZA,2022-02-21,208.4902,125.11152,297.02548,14.9239
Algeria,DZA,2022-02-28,209.43845,125.10135,299.2635,15.014054
Algeria,DZA,2022-03-07,210.18271,125.12824,300.75546,15.069026
Algeria,DZA,2022-03-14,210.94368,125.19073,302.23865,15.088817
Algeria,DZA,2022-03-21,211.94777,125.11421,303.9617,15.108606
Algeria,DZA,2022-03-28,212.79945,125.16696,305.36597,15.113004
Algeria,DZA,2022-04-04,213.81023,125.089615,307.00467,15.115203
Algeria,DZA,2022-04-11,214.90486,124.86498,308.8859,15.115203
Algeria,DZA,2022-04-18,216.03412,124.61332,310.5015,15.115203
Algeria,DZA,2022-04-25,217.10083,124.32971,311.40668,15.115203
Algeria,DZA,2022-05-02,218.14096,123.98225,312.96838,15.117402
Algeria,DZA,2022-05-09,219.20267,123.63353,314.6143,15.117402
Algeria,DZA,2022-05-16,220.25182,123.250336,316.37,15.117402
Algeria,DZA,2022-05-23,221.2834,122.88731,318.02032,15.117402
Algeria,DZA,2022-05-30,222.28902,122.5539,320.068,15.117402
Algeria,DZA,2022-06-06,223.15904,122.09139,321.6923,15.117402
Algeria,DZA,2022-06-13,224.07089,121.80394,323.2703,15.117402
Algeria,DZA,2022-06-20,224.63431,121.53751,324.33676,15.117402
Algeria,DZA,2022-06-27,225.47935,121.255066,325.57175,15.117402
Algeria,DZA,2022-07-04,226.51062,120.99499,326.8474,15.117402
Algeria,DZA,2022-07-11,227.59572,120.7049,328.16342,15.117402
Algeria,DZA,2022-07-18,228.68759,120.41684,329.44165,15.117402
Algeria,DZA,2022-07-25,229.75528,120.14625,331.208,15.119601
Algeria,DZA,2022-08-01,230.73012,119.69231,333.21414,15.119601
Algeria,DZA,2022-08-08,231.73709,119.235214,335.24738,15.123999
Algeria,DZA,2022-08-15,232.77542,118.95498,337.29865,15.123999
Algeria,DZA,2022-08-22,234.09988,118.64737,339.2134,15.123999
Algeria,DZA,2022-08-29,235.25157,118.339554,340.98056,15.123999
Algeria,DZA,2022-09-05,236.18729,118.021576,342.61798,15.123999
Algeria,DZA,2022-09-12,237.12074,117.65354,342.9825,15.126198
Algeria,DZA,2022-09-19,238.03227,117.25004,343.29456,15.126198
Algeria,DZA,2022-09-26,239.09276,116.841965,343.66702,15.126198
Algeria,DZA,2022-10-03,240.36613,116.47843,344.98206,15.126198
Algeria,DZA,2022-10-10,241.63867,116.12729,346.47223,15.130595
Algeria,DZA,2022-10-17,242.91333,115.71054,347.95752,15.130595
Algeria,DZA,2022-10-24,244.18733,115.41383,349.8552,15.130595
Algeria,DZA,2022-10-31,245.32547,114.98455,351.94766,15.130595
Algeria,DZA,2022-11-07,246.44717,114.66222,354.05542,15.130595
Algeria,DZA,2022-11-14,247.50554,114.31414,355.47867,15.130595
Algeria,DZA,2022-11-21,248.45776,113.94545,356.58707,15.130595
Algeria,DZA,2022-11-28,249.32028,113.559265,357.40796,15.130595
Algeria,DZA,2022-12-05,250.02864,113.11107,358.51343,15.130595
Algeria,DZA,2022-12-12,250.74156,112.68708,359.63574,15.130595
Algeria,DZA,2022-12-19,251.45686,112.24566,360.78915,15.130595
Algeria,DZA,2022-12-26,252.08733,111.86417,361.89102,15.130595
Algeria,DZA,2023-01-02,252.08237,111.11306,362.32657,15.130595
Algeria,DZA,2023-01-09,252.10353,110.36343,363.6947,15.130595
Algeria,DZA,2023-01-16,252.15923,109.66489,364.97086,15.130595
Algeria,DZA,2023-01-23,252.20256,108.945595,366.281,15.130595
Algeria,DZA,2023-01-30,252.60365,108.51603,367.93185,15.130595
Algeria,DZA,2023-02-06,253.08295,108.164314,369.5961,15.130595
Algeria,DZA,2023-02-13,253.55226,107.75332,371.28503,15.130595
Algeria,DZA,2023-02-20,254.02318,107.549835,372.9427,15.130595
Algeria,DZA,2023-02-27,254.42227,107.3872,374.57956,15.130595
Algeria,DZA,2023-03-06,254.81511,107.24279,376.205,15.130595
Algeria,DZA,2023-03-13,255.20912,107.10175,377.83917,15.130595
Algeria,DZA,2023-03-20,255.59308,106.988335,379.4859,15.130595
Algeria,DZA,2023-03-27,256.06418,106.90647,381.16653,15.130595
Algeria,DZA,2023-04-03,256.64264,106.58789,382.8763,15.130595
Algeria,DZA,2023-04-10,257.2881,106.278076,384.58597,15.130595
Algeria,DZA,2023-04-17,257.92865,105.96764,386.29318,15.130595
Algeria,DZA,2023-04-24,258.5839,105.64804,388.01865,15.130595
Algeria,DZA,2023-05-01,259.16937,105.30806,389.73193,15.130595
Algeria,DZA,2023-05-08,259.75348,104.98256,391.44525,15.130595
Algeria,DZA,2023-05-15,260.33994,104.656685,393.15955,15.130595
Algeria,DZA,2023-05-22,260.9288,104.349266,394.88474,15.130595
Algeria,DZA,2023-05-29,261.50806,104.29871,396.4642,15.130595
Algeria,DZA,2023-06-05,262.07428,104.24175,398.05292,15.130595
Algeria,DZA,2023-06-12,262.6668,104.24138,399.67526,15.130595
Algeria,DZA,2023-06-19,263.32355,104.233574,401.33353,15.130595
Algeria,DZA,2023-06-26,264.2718,104.42326,402.96997,15.130595
Algeria,DZA,2023-07-03,265.84122,104.4816,404.95624,15.130595
Algeria,DZA,2023-07-10,267.43417,104.60496,406.90402,15.130595
Algeria,DZA,2023-07-17,269.0595,104.71655,408.85995,15.130595
Algeria,DZA,2023-07-24,270.68582,104.85285,410.36584,15.130595
Algeria,DZA,2023-07-31,272.1424,104.88255,411.7496,15.130595
Algeria,DZA,2023-08-07,273.62543,104.91109,413.13498,15.130595
Algeria,DZA,2023-08-14,275.10645,105.02489,414.52243,15.130595
Algeria,DZA,2023-08-21,276.54083,104.89363,415.9248,15.130595
Algeria,DZA,2023-08-28,277.5638,104.4988,417.3186,15.130595
Algeria,DZA,2023-09-04,278.31744,104.2296,418.50717,15.130595
Algeria,DZA,2023-09-11,279.06888,103.82431,419.69363,15.130595
Algeria,DZA,2023-09-18,279.80206,103.407616,420.87704,15.130595
Algeria,DZA,2023-09-25,280.495,102.85187,422.07486,15.130595
Algeria,DZA,2023-10-02,281.10834,102.306625,423.24634,15.130595
Algeria,DZA,2023-10-09,281.72925,102.24763,424.3981,15.130595
Algeria,DZA,2023-10-16,282.344,101.6941,425.58072,15.130595
Algeria,DZA,2023-10-23,282.961,101.15597,426.7648,15.130595
Algeria,DZA,2023-10-30,283.6523,100.63661,427.98434,15.130595
Algeria,DZA,2023-11-06,284.3344,100.491356,429.16232,15.130595
Algeria,DZA,2023-11-13,284.9399,99.925095,430.34476,15.130595
Algeria,DZA,2023-11-20,285.43463,99.39169,431.50494,15.130595
Algeria,DZA,2023-11-27,285.9128,98.794556,432.69482,15.130595
Algeria,DZA,2023-12-04,286.3199,98.256096,433.79965,15.130595
Algeria,DZA,2023-12-11,286.83798,97.77661,434.92825,15.130595
Algeria,DZA,2023-12-18,287.24387,97.29564,436.05396,15.130595
Algeria,DZA,2023-12-25,287.6496,96.67667,437.10828,15.130595
Algeria,DZA,2024-01-01,287.72363,95.68068,437.98734,15.130595
Algeria,DZA,2024-01-08,287.79102,94.674736,438.9916,15.130595
Algeria,DZA,2024-01-15,287.8563,93.67057,439.87646,15.130595
Algeria,DZA,2024-01-22,287.9219,92.67025,440.88373,15.130595
Algeria,DZA,2024-01-29,288.3221,91.93488,441.98074,15.130595
Algeria,DZA,2024-02-05,288.82272,91.33006,443.14215,15.130595
Algeria,DZA,2024-02-12,289.3246,90.59531,444.25143,15.130595
Algeria,DZA,2024-02-19,289.9286,89.856636,445.38882,15.130595
Algeria,DZA,2024-02-26,290.48557,88.85938,446.63104,15.130595
Algeria,DZA,2024-03-04,291.16263,88.39343,447.93463,15.130595
Algeria,DZA,2024-03-11,291.8573,87.635605,449.21927,15.130595
Algeria,DZA,2024-03-18,292.46335,87.267746,450.44833,15.130595
Algeria,DZA,2024-03-25,293.0713,86.85423,451.7232,15.130595
Algeria,DZA,2024-04-01,293.242,85.48448,452.6971,15.130595
Algeria,DZA,2024-04-08,293.47104,84.123665,453.6864,15.130595
Algeria,DZA,2024-04-15,293.77628,82.03602,454.73807,15.130595
Algeria,DZA,2024-04-22,294.07678,80.01721,455.77975,15.130595
Algeria,DZA,2024-04-29,294.38284,79.358864,456.82526,15.130595
Algeria,DZA,2024-05-06,294.6254,79.18685,458.0116,15.130595
Algeria,DZA,2024-05-13,294.85614,78.940506,459.2064,15.130595
Algeria,DZA,2024-05-20,295.1025,78.69416,460.40118,15.130595
Algeria,DZA,2024-05-27,295.34677,78.44973,461.6097,15.130595
Algeria,DZA,2024-06-03,295.41165,78.061165,462.52292,15.130595
Algeria,DZA,2024-06-10,295.63687,77.860374,463.43317,15.130595
Algeria,DZA,2024-06-17,294.5267,77.499245,464.23813,15.130595
American Samoa,ASM,2020-01-06,-0.049465418,-0.89872,1.757016,0.0
American Samoa,ASM,2020-01-13,-0.074188836,-1.2625495,2.6409004,0.0
American Samoa,ASM,2020-01-20,-0.41195983,-2.0998845,3.5889258,0.0
American Samoa,ASM,2020-01-27,-0.7728729,-3.1426022,4.3544793,0.0
American Samoa,ASM,2020-02-03,-0.79694927,-3.5972764,5.4340725,0.0
American Samoa,ASM,2020-02-10,-0.75695837,-3.7059531,6.401375,0.0
American Samoa,ASM,2020-02-17,-0.73922837,-4.1284647,7.1413937,0.0
American Samoa,ASM,2020-02-24,-0.73825246,-4.500124,7.8352203,0.0
American Samoa,ASM,2020-03-02,-0.570058,-4.983106,8.807077,0.0
American Samoa,ASM,2020-03-09,-0.33820006,-5.388785,9.829263,0.0
American Samoa,ASM,2020-03-16,-0.04577841,-6.256492,11.032794,0.0
American Samoa,ASM,2020-03-23,0.27759707,-7.027825,12.374219,0.0
